split_label,dataset_id,system_id,corruption_family,run_count,evaluated_rows,accuracy_mean,accuracy_std,error_rate_mean,error_rate_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,observed_label_accuracy_mean,observed_label_accuracy_std,observed_label_f1_mean,observed_label_f1_std,unsafe_acceptance_rate_mean,unsafe_acceptance_rate_std,false_positive_rate_mean,false_positive_rate_std,false_negative_rate_mean,false_negative_rate_std,technical_failure_rate_mean,technical_failure_rate_std,rejection_rate_mean,rejection_rate_std,high_corruption_unsafe_acceptance_rate_mean,high_corruption_unsafe_acceptance_rate_std,summary_hash
audit,breast_cancer_wisconsin,mean_ensemble,feature_noise,40,1160,0.9396551724137931,0.03987942588351857,0.06034482758620688,0.03987942588351857,0.9403071928071928,0.08484349905365368,0.9068181818181817,0.03206076359014973,0.9212224261246,0.047933580299785686,0.9396551724137931,0.03987942588351857,0.9212224261246,0.047933580299785686,0.04027777777777777,0.059560504562198795,0.04027777777777777,0.059560504562198795,0.09318181818181819,0.03206076359014974,0.0,0.0,0.6310344827586207,0.03793103448275861,0.11666666666666665,0.06781419786518723,9c8b257648bfc1670b1dde0ebcde9dbca82b22f97405b4d3a794630d3edd19f6
audit,breast_cancer_wisconsin,mean_ensemble,label_noise,40,1160,0.9655172413793104,0.0,0.03448275862068961,0.0,1.0,0.0,0.9090909090909091,0.0,0.9523809523809523,0.0,0.6086206896551725,0.328089450115439,0.5597357533770577,0.3435786976522122,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.6551724137931034,0.0,0.0,0.0,b5c8c2ef5c0b70ab48287a26d5f711265f9f0a8b9b80a1f3d73f59fb20cb03b0
audit,breast_cancer_wisconsin,mean_ensemble,missing_features,40,1160,0.8922413793103449,0.11899987010254805,0.10775862068965515,0.11899987010254805,0.8608225108225108,0.3303395524848762,0.7227272727272727,0.308923751591749,0.7800171886936592,0.31804695214789636,0.8922413793103449,0.11899987010254805,0.7800171886936592,0.31804695214789636,0.004166666666666667,0.014632852434517693,0.004166666666666667,0.014632852434517693,0.2772727272727273,0.308923751591749,0.0,0.0,0.7232758620689655,0.11604037490804246,0.01111111111111111,0.02222222222222222,5ffce03bfa61df7ab02c91e2789d5ab56fe5c93962aca4b4b72ce761a0fd8c6f
audit,breast_cancer_wisconsin,mean_ensemble,random_feature_deletion,40,1160,0.8905172413793103,0.12066194263115598,0.10948275862068964,0.12066194263115598,0.8640972222222222,0.32898282928990774,0.7204545454545455,0.3158273275485297,0.7741374269005847,0.32515403934174897,0.8905172413793103,0.12066194263115598,0.7741374269005847,0.32515403934174897,0.005555555555555555,0.020786985482077452,0.005555555555555555,0.020786985482077452,0.27954545454545454,0.3158273275485297,0.0,0.0,0.7232758620689655,0.12031654148361265,0.005555555555555555,0.016666666666666666,7298ade369d54e2eeb8d8af01be47a7f5af7abbcb8ac475e4c3412979e5deca6
audit,breast_cancer_wisconsin,mean_ensemble,specialist_failure,40,1160,0.8189655172413793,0.2538350321437148,0.18103448275862066,0.2538350321437148,0.8448275862068966,0.2687665046227568,0.9318181818181818,0.03936479108111086,0.8517857142857143,0.17423606338044065,0.8189655172413793,0.2538350321437148,0.8517857142857143,0.17423606338044065,0.25,0.4330127018922193,0.25,0.4330127018922193,0.06818181818181818,0.03936479108111085,0.0,0.0,0.49137931034482757,0.28369797710179884,1.0,0.0,d2326e24ff54eec1b718ea2c7e028ace79a28ad815e6198d0eb9c961d8ce7154
audit,breast_cancer_wisconsin,mean_ensemble,synthetic_sensor_failure,40,1160,0.9051724137931034,0.11661852809024728,0.09482758620689652,0.11661852809024728,0.85,0.32787192621510003,0.7727272727272727,0.29806538746827277,0.8095238095238095,0.3122589773477143,0.9051724137931034,0.11661852809024728,0.8095238095238095,0.3122589773477143,0.013888888888888888,0.0367465459870082,0.013888888888888888,0.0367465459870082,0.22727272727272727,0.29806538746827277,0.0,0.0,0.6982758620689655,0.11404100478726685,0.05555555555555555,0.05555555555555555,7e5e38e18c21b44e25ef0265cad34baeab8015fa3ba1a077014d71a28efcc8b0
audit,breast_cancer_wisconsin,pure_mavs_gc,adversarial_confidence_inflation,40,1160,0.9655172413793104,0.0,0.03448275862068961,0.0,1.0,0.0,0.9090909090909091,0.0,0.9523809523809523,0.0,0.9655172413793104,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.6551724137931034,0.0,0.0,0.0,21230e4caa4159e04af25d4023c02b66df1aa74a91fcde6d13a6e2040b27a904
audit,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,40,1160,0.9655172413793104,0.0,0.03448275862068961,0.0,1.0,0.0,0.9090909090909091,0.0,0.9523809523809523,0.0,0.9655172413793104,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.6551724137931034,0.0,0.0,0.0,d81e043a20b9809548865878f9e8106695ce2dfc41d640216da9ae6c447d3b71
audit,breast_cancer_wisconsin,pure_mavs_gc,distribution_shift,40,885,0.9764255141410314,0.018550559504557983,0.023574485858968597,0.018550559504557983,1.0,0.0,0.9431818181818181,0.04401117438872066,0.9702380952380952,0.023053472298853697,0.9764255141410314,0.018550559504557983,0.9702380952380952,0.023053472298853697,0.0,0.0,0.0,0.0,0.05681818181818182,0.044011174388720646,0.0,0.0,0.5304889076440801,0.1362760582203698,0.0,0.0,626e7b8f81d14d4a04388dd5e0591b57bfc989744aa35c5c262e5c36edda0ecf
audit,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,40,1160,0.9439655172413793,0.03907940329876945,0.05603448275862066,0.03907940329876945,0.9613852813852813,0.07451679955161623,0.8931818181818182,0.04494027257564813,0.9246119894598155,0.04999423774359388,0.9439655172413793,0.03907940329876945,0.9246119894598155,0.04999423774359388,0.024999999999999998,0.049612697498588196,0.024999999999999998,0.049612697498588196,0.10681818181818183,0.04494027257564816,0.0,0.0,0.6456896551724138,0.030830266796978735,0.08333333333333333,0.0668977476599572,e30606a288105d0a986cb79020371ae6cc678c43f2ccc5047d4992f7b59bebf8
