run_id,run_mode,split_label,split,dataset_id,system_id,corruption_family,corruption_id,corruption_level,corruption_seed,seed_role,corruption_target_space,corruption_config_hash,corruption_manifest_hash,prediction_path,prediction_sha256,trace_required,severity_mean,severity_median,severity_min,severity_max,severity_std,severity_q05,severity_q25,severity_q75,severity_q95,severity_hist_counts,severity_hist_edges
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__audit_2001,0.05,2001,audit,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,c69a7af160394b2549f82531a178b3378bee98eb24944ac876676bc3644667a2,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\veto_mavs\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__audit_2001.npz,bbe92d2d1e42e362045df12f9c26c35f2aa4f805921d0e403cda59ef31414940,True,0.06604091533863078,0.013740298594540621,0.0002932276531870244,0.347432670804305,0.09990623444492044,0.000438155798733349,0.0006033462698986108,0.06251389603919483,0.28213614977411317,17|5|0|1|0|3|1|0|1|1,0.000293227653187|0.0350071719683|0.0697211162834|0.104435060599|0.139149004914|0.173862949229|0.208576893544|0.243290837859|0.278004782174|0.312718726489|0.347432670804
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__audit_2001,0.05,2001,audit,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,c69a7af160394b2549f82531a178b3378bee98eb24944ac876676bc3644667a2,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\pure_mavs_gc\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__audit_2001.npz,107e50ec05b95fa4bfd08ed1716ef5626c7b00c7727b4785a8a2eb8dff294a5f,True,0.06604091533863078,0.013740298594540621,0.0002932276531870244,0.347432670804305,0.09990623444492044,0.000438155798733349,0.0006033462698986108,0.06251389603919483,0.28213614977411317,17|5|0|1|0|3|1|0|1|1,0.000293227653187|0.0350071719683|0.0697211162834|0.104435060599|0.139149004914|0.173862949229|0.208576893544|0.243290837859|0.278004782174|0.312718726489|0.347432670804
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__audit_2002,0.05,2002,audit,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,975238f573dba5fd2af2611c778d77e20567e102e2af2ae7e6306e72de8a5e51,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\veto_mavs\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__audit_2002.npz,4e2ea7ebafcaa4bbf5db73f9717f41784b25cfe452acd9d3297862583fceaace,True,0.06223625997144048,0.009569159174854189,0.0002705417436092864,0.36675473423080185,0.09793416465128549,0.00034780561849534215,0.0006998618899642622,0.05041848408046282,0.2695846078076842,18|4|0|2|1|1|1|0|1|1,0.000270541743609|0.0369189609923|0.073567380241|0.11021579949|0.146864218738|0.183512637987|0.220161057236|0.256809476485|0.293457895733|0.330106314982|0.366754734231
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__audit_2002,0.05,2002,audit,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,975238f573dba5fd2af2611c778d77e20567e102e2af2ae7e6306e72de8a5e51,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\pure_mavs_gc\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__audit_2002.npz,7b794b34649e0597c85e982c5b4f1956d427e77166abf33f92ed07e2d1701ced,True,0.06223625997144048,0.009569159174854189,0.0002705417436092864,0.36675473423080185,0.09793416465128549,0.00034780561849534215,0.0006998618899642622,0.05041848408046282,0.2695846078076842,18|4|0|2|1|1|1|0|1|1,0.000270541743609|0.0369189609923|0.073567380241|0.11021579949|0.146864218738|0.183512637987|0.220161057236|0.256809476485|0.293457895733|0.330106314982|0.366754734231
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__audit_2003,0.05,2003,audit,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,80f9dec99c32d43236bb8ac90ec32d39d1f2ba89ee811671c709e6fa3c098dc5,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\veto_mavs\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__audit_2003.npz,4e2732a998ee3b758c4983a9ed0f0a0b5531ff3847283903eb46503ef48c8aaa,True,0.058729613287440634,0.02036963349015015,0.0002804848616709911,0.3097196944425864,0.08388052975132983,0.00044736824618115285,0.0006996075865591394,0.05745239692558886,0.2200946324661196,17|5|0|0|1|3|1|1|0|1,0.000280484861671|0.0312244058198|0.0621683267779|0.0931122477359|0.124056168694|0.155000089652|0.18594401061|0.216887931568|0.247831852526|0.278775773484|0.309719694443
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__audit_2003,0.05,2003,audit,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,80f9dec99c32d43236bb8ac90ec32d39d1f2ba89ee811671c709e6fa3c098dc5,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\pure_mavs_gc\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__audit_2003.npz,d0810bad9f97231ab6d0567e9e1013674f3b5807c403f3c9a3a583a4cb0f651c,True,0.058729613287440634,0.02036963349015015,0.0002804848616709911,0.3097196944425864,0.08388052975132983,0.00044736824618115285,0.0006996075865591394,0.05745239692558886,0.2200946324661196,17|5|0|0|1|3|1|1|0|1,0.000280484861671|0.0312244058198|0.0621683267779|0.0931122477359|0.124056168694|0.155000089652|0.18594401061|0.216887931568|0.247831852526|0.278775773484|0.309719694443
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__shadow_9001,0.05,9001,shadow,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,65c04728744eb2a52e2c8b32a46be15633f8eca85dcdea43d43057721d2ca621,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\veto_mavs\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__shadow_9001.npz,d1f8afb1ffc73886e09400208412c8ab17d4cfe518600655d3dc91f3d0d62be9,True,0.06314944567815456,0.015702482239084378,0.0002407393047317698,0.3805056689544151,0.0987336739547501,0.0003450832695656528,0.000699606731510672,0.05656049974524573,0.2790791408486622,18|4|1|0|3|0|1|0|1|1,0.000240739304732|0.0382672322697|0.0762937252347|0.1143202182|0.152346711165|0.19037320413|0.228399697095|0.26642619006|0.304452683024|0.342479175989|0.380505668954
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__shadow_9001,0.05,9001,shadow,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,65c04728744eb2a52e2c8b32a46be15633f8eca85dcdea43d43057721d2ca621,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\pure_mavs_gc\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__shadow_9001.npz,449889392e96113cedb0fc7ce5dea854672335a73cc81397fd07f60a4d06efb6,True,0.06314944567815456,0.015702482239084378,0.0002407393047317698,0.3805056689544151,0.0987336739547501,0.0003450832695656528,0.000699606731510672,0.05656049974524573,0.2790791408486622,18|4|1|0|3|0|1|0|1|1,0.000240739304732|0.0382672322697|0.0762937252347|0.1143202182|0.152346711165|0.19037320413|0.228399697095|0.26642619006|0.304452683024|0.342479175989|0.380505668954
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__shadow_9002,0.05,9002,shadow,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,3a3df1234d9f87abd87551c53c1f2938e64f944b93cd59b55cfc934145544fd6,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\veto_mavs\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__shadow_9002.npz,667e1da9ad77a8731ff665c85de10ee6a64b7dd1be3df148944b9db0fbcea721,True,0.06512685262797639,0.014026979939264,0.0002911054081741726,0.3133608904895954,0.10005458414939668,0.00045466033880435297,0.0009529220334836421,0.0527762019082796,0.2948282014570615,19|3|0|0|1|2|0|1|0|3,0.000291105408174|0.0315980839163|0.0629050624245|0.0942120409326|0.125519019441|0.156825997949|0.188132976457|0.219439954965|0.250746933473|0.282053911981|0.31336089049
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__shadow_9002,0.05,9002,shadow,features,865e78edeedf4274d23488d0719344e848026f7bf9e6d0448e60440187111c70,3a3df1234d9f87abd87551c53c1f2938e64f944b93cd59b55cfc934145544fd6,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\pure_mavs_gc\feature_noise\breast_cancer_wisconsin__audit_benchmark__feature_noise__level_0p05__shadow_9002.npz,863950a2a1113fd26bfa636cdb9d1fe9ba83eb944e0846a45b7e3af17bbfa32b,True,0.06512685262797639,0.014026979939264,0.0002911054081741726,0.3133608904895954,0.10005458414939668,0.00045466033880435297,0.0009529220334836421,0.0527762019082796,0.2948282014570615,19|3|0|0|1|2|0|1|0|3,0.000291105408174|0.0315980839163|0.0629050624245|0.0942120409326|0.125519019441|0.156825997949|0.188132976457|0.219439954965|0.250746933473|0.282053911981|0.31336089049
