run_id,run_mode,split_label,split,dataset_id,system_id,corruption_family,corruption_id,corruption_level,corruption_seed,seed_role,corruption_target_space,corruption_config_hash,corruption_manifest_hash,prediction_path,prediction_sha256,trace_required,severity_high_unsafe_acceptance_rate,evaluated_rows,positive_clean,negative_clean,decision_positive,decision_negative,true_positive,false_positive,true_negative,false_negative,accuracy,error_rate,precision,recall,f1,observed_label_accuracy,observed_label_f1,unsafe_acceptance_rate,false_positive_rate,false_negative_rate,technical_failure_rate,rejection_rate,high_corruption_unsafe_acceptance_rate,row_hash,decision_hash,probability_hash,label_hash,metric_row_hash
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2001,0.6,2001,audit,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,18c34296770fb5da73b44efedf2c30e9f4b7c5ac6cabf6ec7f048095604250c7,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\static_weighted_ensemble\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2001.npz,6fbd3da45e2301ef11effea2b1cba8eccf181e1a85c4e7f13fc12a545f5441df,False,,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,e218aeb1d372efc29e9fb46d810252ae344ad320e45573c3c6e19cff0c381567,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,4a7aa598307f93ad3ff183bdd06158e8e319b499f4a81d12eb9f1e995d0fe568
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2001,0.6,2001,audit,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,18c34296770fb5da73b44efedf2c30e9f4b7c5ac6cabf6ec7f048095604250c7,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\veto_mavs\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2001.npz,fe3a8486b684fda3a11faeda971b93fad7e16f23e11318e5752bd52141e56f42,True,0.0,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,f95c03f68c8e314cb1180c4c6649d510bfc507ff97f366afbad6c1f1c87b09f5,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,ad646281784042abf412460747c2d2e35cad5cd159a83cdef47d622b17809a33
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2001,0.6,2001,audit,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,18c34296770fb5da73b44efedf2c30e9f4b7c5ac6cabf6ec7f048095604250c7,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\pure_mavs_gc\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2001.npz,b7c94f76591f2794b2c0d621ddf233ce5bf5d464088f5258bcf1fcba317bc155,True,0.0,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,0d19efd1ad8936df6b8b011026b579844deb6cf02c77d22e9898bbbbb7a2f981,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,139adcf416dd22aa6befe28d2e23e5d718ec49a38f744a087efa1647304cf934
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2002,0.6,2002,audit,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,259ef3e0eea58f85f96d19ce8555c902daae3d4ddac612cb921c9ce46f4c9e4f,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\single_model\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2002.npz,9737e432d0eaabaf420d341f52e89167c70078974168d85c7d56acd6d92776cd,False,,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,aa4697985e0b682f0af96a0affe4674b23b46aab6ddb6625e9b316a4e86486d0,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,d15a6937e5d6426be1280e3543f03b0c72065cdd8095e021a31d5286a1d949e2
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2002,0.6,2002,audit,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,259ef3e0eea58f85f96d19ce8555c902daae3d4ddac612cb921c9ce46f4c9e4f,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\mean_ensemble\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2002.npz,fe3a8486b684fda3a11faeda971b93fad7e16f23e11318e5752bd52141e56f42,False,,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,f95c03f68c8e314cb1180c4c6649d510bfc507ff97f366afbad6c1f1c87b09f5,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,13af262a5beddf87dbcee3f45f809d88b73574ade4ae30a25f02831e2a1d3822
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2002,0.6,2002,audit,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,259ef3e0eea58f85f96d19ce8555c902daae3d4ddac612cb921c9ce46f4c9e4f,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\static_weighted_ensemble\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2002.npz,6fbd3da45e2301ef11effea2b1cba8eccf181e1a85c4e7f13fc12a545f5441df,False,,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,e218aeb1d372efc29e9fb46d810252ae344ad320e45573c3c6e19cff0c381567,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,18e97acab594bcb8cc68af53a51bf3442fb4b3ef4bfa2fe1c631e9112206a448
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2002,0.6,2002,audit,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,259ef3e0eea58f85f96d19ce8555c902daae3d4ddac612cb921c9ce46f4c9e4f,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\veto_mavs\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2002.npz,fe3a8486b684fda3a11faeda971b93fad7e16f23e11318e5752bd52141e56f42,True,0.0,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,f95c03f68c8e314cb1180c4c6649d510bfc507ff97f366afbad6c1f1c87b09f5,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,81af11d1deac34cdbad8ca6c5a5ddd03bee44dd9ee6e33630f638ee4ed9445e6
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2002,0.6,2002,audit,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,259ef3e0eea58f85f96d19ce8555c902daae3d4ddac612cb921c9ce46f4c9e4f,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\pure_mavs_gc\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2002.npz,b7c94f76591f2794b2c0d621ddf233ce5bf5d464088f5258bcf1fcba317bc155,True,0.0,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,0d19efd1ad8936df6b8b011026b579844deb6cf02c77d22e9898bbbbb7a2f981,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,80358f3bd769bd54e1dc7fac789bc7a6180be617636bfa4ac676f9160c751af6
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2003,0.6,2003,audit,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,16734655049cbeb425c20bc03bd7c93a1cf432726e6eac0a2a50482c8235ebf0,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\single_model\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2003.npz,9737e432d0eaabaf420d341f52e89167c70078974168d85c7d56acd6d92776cd,False,,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,aa4697985e0b682f0af96a0affe4674b23b46aab6ddb6625e9b316a4e86486d0,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,bfa11484fb9e2612dbd86951aaa2d1833277fc9031cb7c2c8648e06048da741a
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2003,0.6,2003,audit,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,16734655049cbeb425c20bc03bd7c93a1cf432726e6eac0a2a50482c8235ebf0,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\mean_ensemble\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2003.npz,fe3a8486b684fda3a11faeda971b93fad7e16f23e11318e5752bd52141e56f42,False,,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,f95c03f68c8e314cb1180c4c6649d510bfc507ff97f366afbad6c1f1c87b09f5,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,2922df04df865134f4d4b917b69dfeee3de1e9976a76b2a882aaaab9f0f7a427
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2003,0.6,2003,audit,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,16734655049cbeb425c20bc03bd7c93a1cf432726e6eac0a2a50482c8235ebf0,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\static_weighted_ensemble\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2003.npz,6fbd3da45e2301ef11effea2b1cba8eccf181e1a85c4e7f13fc12a545f5441df,False,,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,e218aeb1d372efc29e9fb46d810252ae344ad320e45573c3c6e19cff0c381567,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,f9dbe016d719e4a8efcf5a96720a85d4c6891ec9e59fa2deb1f5085d6a7e109d
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2003,0.6,2003,audit,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,16734655049cbeb425c20bc03bd7c93a1cf432726e6eac0a2a50482c8235ebf0,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\veto_mavs\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2003.npz,fe3a8486b684fda3a11faeda971b93fad7e16f23e11318e5752bd52141e56f42,True,0.0,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,f95c03f68c8e314cb1180c4c6649d510bfc507ff97f366afbad6c1f1c87b09f5,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,66fe7ef9a2125959054e4d0073a1cd7862758804ccb47f576d11d699203ac1d4
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2003,0.6,2003,audit,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,16734655049cbeb425c20bc03bd7c93a1cf432726e6eac0a2a50482c8235ebf0,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\pure_mavs_gc\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__audit_2003.npz,b7c94f76591f2794b2c0d621ddf233ce5bf5d464088f5258bcf1fcba317bc155,True,0.0,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,0d19efd1ad8936df6b8b011026b579844deb6cf02c77d22e9898bbbbb7a2f981,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,738519c73e48c2653db1149c130262550d2bf7d15eee606a3abd6867d0922bf5
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__shadow_9001,0.6,9001,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,56e645e8bcfe9c538c93d2ee7d8e86c30eba5d591dcf33d2c79edb43a297559a,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\single_model\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__shadow_9001.npz,9737e432d0eaabaf420d341f52e89167c70078974168d85c7d56acd6d92776cd,False,,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,aa4697985e0b682f0af96a0affe4674b23b46aab6ddb6625e9b316a4e86486d0,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,6e910e6747a9cc3d904256d2e1af13a205b2b40299a93c565278996dc3381314
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,mean_ensemble,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__shadow_9001,0.6,9001,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,56e645e8bcfe9c538c93d2ee7d8e86c30eba5d591dcf33d2c79edb43a297559a,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\mean_ensemble\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__shadow_9001.npz,fe3a8486b684fda3a11faeda971b93fad7e16f23e11318e5752bd52141e56f42,False,,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,f95c03f68c8e314cb1180c4c6649d510bfc507ff97f366afbad6c1f1c87b09f5,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,70b3cb47d397e712df54156c4bcc17aa0462f4edb8329dcafdedc51f535b8a72
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__shadow_9001,0.6,9001,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,56e645e8bcfe9c538c93d2ee7d8e86c30eba5d591dcf33d2c79edb43a297559a,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\static_weighted_ensemble\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__shadow_9001.npz,6fbd3da45e2301ef11effea2b1cba8eccf181e1a85c4e7f13fc12a545f5441df,False,,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,e218aeb1d372efc29e9fb46d810252ae344ad320e45573c3c6e19cff0c381567,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,d9b41b199c83e6dca2c2ef7f46827f27d199c330da4effc6573efe732c04c117
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,veto_mavs,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__shadow_9001,0.6,9001,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,56e645e8bcfe9c538c93d2ee7d8e86c30eba5d591dcf33d2c79edb43a297559a,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\veto_mavs\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__shadow_9001.npz,fe3a8486b684fda3a11faeda971b93fad7e16f23e11318e5752bd52141e56f42,True,0.0,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,f95c03f68c8e314cb1180c4c6649d510bfc507ff97f366afbad6c1f1c87b09f5,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,7f230bbc188d8eb9b8d878753614011df7b92a177936ec6dd4357d844234bf8c
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,pure_mavs_gc,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__shadow_9001,0.6,9001,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,56e645e8bcfe9c538c93d2ee7d8e86c30eba5d591dcf33d2c79edb43a297559a,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\pure_mavs_gc\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__shadow_9001.npz,b7c94f76591f2794b2c0d621ddf233ce5bf5d464088f5258bcf1fcba317bc155,True,0.0,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,0d19efd1ad8936df6b8b011026b579844deb6cf02c77d22e9898bbbbb7a2f981,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,f0712b6e3470dc844778927b7972e21e140998ec7274ef161808a00585c1dd10
phase3_audit_full_v1,exploratory,audit,audit_benchmark,breast_cancer_wisconsin,single_model,specialist_failure,breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__shadow_9002,0.6,9002,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,6427836ec8b62a3905fbd16c8f9c57476625606efb31fcacae0c18f0e89fdcc6,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_audit_full_v1\predictions\single_model\specialist_failure\breast_cancer_wisconsin__audit_benchmark__specialist_failure__level_0p60__shadow_9002.npz,9737e432d0eaabaf420d341f52e89167c70078974168d85c7d56acd6d92776cd,False,,29,11,18,10,19,10,0,18,1,0.9655172413793104,0.03448275862068961,1.0,0.9090909090909091,0.9523809523809523,0.9655172413793104,0.9523809523809523,0.0,0.0,0.09090909090909091,0.0,0.6551724137931034,0.0,d0d2a3cc6d7c6ebca037f7d3cfabf28663591c1c1468beeae7e382a655d81e40,cad92f3a564b81bfce2eb529c225cbea50cd918926c6eefd7cc0d6ce4f0fb6d8,aa4697985e0b682f0af96a0affe4674b23b46aab6ddb6625e9b316a4e86486d0,8ec6ce0e4fb996387fcc6aa3dadb05b3d19d67c42fb77a51762244c9dfda7f06,82b9e4a863307bb29221bd453f75f43095c374ec3ac0c1fa8f793678a55c3c08
