split_label,dataset_id,system_id,corruption_family,corruption_level,seed_role,seed_count,accuracy_mean,accuracy_variance,variance_hash
audit,breast_cancer_wisconsin,mean_ensemble,feature_noise,0.4,shadow,2,0.9137931034482758,0.00029726516052318595,5db2d234056b182ff44702ce81fb90a0e89a21a2397fc781faa95de91ad4c23c
audit,breast_cancer_wisconsin,static_weighted_ensemble,feature_noise,0.4,shadow,2,0.9482758620689655,0.00029726516052318785,40b8b07d14574e0c161a4f3e9663c73188e10ffa249fea6faadbc66071bc3421
audit,breast_cancer_wisconsin,veto_mavs,feature_noise,0.4,shadow,2,0.9137931034482758,0.00029726516052318595,c88be691c2f1719f2f9c9f6514dfde88995ee43b9ff613dd4d1d507c5f4a9ed4
audit,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,0.4,shadow,2,0.9310344827586207,0.0,43efa9337672e26af497a84d2141ece4ada6667ca5deb9e0157a29b221b029ec
audit,breast_cancer_wisconsin,single_model,feature_noise,0.6,audit,3,0.9425287356321839,0.00026423569824283365,6e9b456aefe09b052951cf9328d3fe04478677d0066687f9b25cdaa115565933
audit,breast_cancer_wisconsin,mean_ensemble,feature_noise,0.6,audit,3,0.9425287356321839,0.00026423569824283365,945d601172d7c8d307d78e67763965e4fa4ac16d7de91d6cb120cd613340a4cb
audit,breast_cancer_wisconsin,static_weighted_ensemble,feature_noise,0.6,audit,3,0.9425287356321839,0.00026423569824283365,5adc7bb50969945fb6d6f0d6a85343d73876ebb8d7dbd1a3bb36ccc6851b3b65
audit,breast_cancer_wisconsin,veto_mavs,feature_noise,0.6,audit,3,0.9425287356321839,0.00026423569824283365,8e7e112c3d37c12ac3fea5288d59bbb627a1ba26b9c38abe0c722acbd5751521
audit,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,0.6,audit,3,0.9425287356321839,0.00026423569824283365,1b68e8ebc4d9f35d21def208e39152f5b77b6f27034acfc55e0ddcd346863c13
audit,breast_cancer_wisconsin,single_model,feature_noise,0.6,shadow,2,0.9310344827586208,0.0011890606420927475,03473c208e38abc9aca3abea2166c064eb20a44d3ad98b1fa0e78a4850a7b270
audit,breast_cancer_wisconsin,mean_ensemble,feature_noise,0.6,shadow,2,0.9482758620689655,0.00029726516052318785,6d1fd46cc99cb1197d0b55e82a3eb124dd312b42c22f916d11fa7e5a14dac27c
audit,breast_cancer_wisconsin,static_weighted_ensemble,feature_noise,0.6,shadow,2,0.9310344827586208,0.0011890606420927475,98ce5e4c5cdde33b3aef67242d35fc46cb49f6ebfda885997ad6be884ec57ad6
audit,breast_cancer_wisconsin,veto_mavs,feature_noise,0.6,shadow,2,0.9482758620689655,0.00029726516052318785,8f80f832323ffe16ee33a5b7850f10e7670c4268895b6f26baa7b1a89098a104
audit,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,0.6,shadow,2,0.9655172413793104,0.0,7f033e9d4a75f1b0faa16cba8395cebeda4a50dc1546a300bebf99f60c3f053f
audit,breast_cancer_wisconsin,single_model,feature_noise,0.8,audit,3,0.9080459770114943,0.0010569427929713311,036a7197f81e23c6a12c6b0bac0bd96be72c095109511a0fcd2700619ba5b177
audit,breast_cancer_wisconsin,mean_ensemble,feature_noise,0.8,audit,3,0.8850574712643677,0.0010569427929713311,5cb9e8534e57153796a982cf00eb1cbeeebac9bc34e64bbeda46845caf76f3e2
audit,breast_cancer_wisconsin,static_weighted_ensemble,feature_noise,0.8,audit,3,0.9080459770114943,0.0010569427929713311,bde669cb8931d954a7d21015f727cf6c6eb38a28c9ec805a2fafdbbaa15c2a9c
audit,breast_cancer_wisconsin,veto_mavs,feature_noise,0.8,audit,3,0.8850574712643677,0.0010569427929713311,befa9877bff1b0a7e8d2005723b28e61a0cbd7f3b5207b36b7d0719e6edf8259
audit,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,0.8,audit,3,0.8735632183908046,0.0010569427929713311,b255f561e4b2a75770c6a9b72f0df8046fc372075bea488e4210e6bd73c3f832
audit,breast_cancer_wisconsin,single_model,feature_noise,0.8,shadow,2,0.8793103448275862,0.0026753864447086793,600a9760436b875cac2fb77999a6acfdd9b235962b7cc27e6a67dc6680f7e838
audit,breast_cancer_wisconsin,mean_ensemble,feature_noise,0.8,shadow,2,0.8793103448275862,0.0026753864447086793,f8dbc54b56dfb52a84d1716c60dd9bab5526f6154f6b7de0f714575bf049f7f1
audit,breast_cancer_wisconsin,static_weighted_ensemble,feature_noise,0.8,shadow,2,0.896551724137931,0.004756242568370991,aa0f1874947d67396fafe75c8d12bde0f25aa56166c26be7dddf4dce29c38c3e
audit,breast_cancer_wisconsin,veto_mavs,feature_noise,0.8,shadow,2,0.8793103448275862,0.0026753864447086793,be07d22de701f4ca1ef0578b3f0b5d44e488d934127a3199d95a28124116a92b
audit,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,0.8,shadow,2,0.896551724137931,0.004756242568370991,2c7d0ffbf2b326859e75073dc38737b73f44d463f2ac290d10b8035504bd42d1
audit,breast_cancer_wisconsin,single_model,feature_noise,1.0,audit,3,0.8275862068965517,0.0007927070947284959,e5318a473ca16d6f78e6c73687f3a7999202ae7746ac4f830f3292449e96048e
audit,breast_cancer_wisconsin,mean_ensemble,feature_noise,1.0,audit,3,0.8620689655172413,0.0007927070947284983,6dfedc424b3321250c67d3101179b1e64d6e8598a186d83c6af63fd9fb36a8b7
audit,breast_cancer_wisconsin,static_weighted_ensemble,feature_noise,1.0,audit,3,0.8505747126436781,0.00026423569824283197,b896e5543b84d9da38acf5f0106468cf0db3160645dc3931f986bf6f8d15e4e4
audit,breast_cancer_wisconsin,veto_mavs,feature_noise,1.0,audit,3,0.8620689655172413,0.0007927070947284983,90bc316a18d5a11a73b98a2b4bc8edce5b65b8c8cb53ed7e47d2b73e2c02fbc1
audit,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,1.0,audit,3,0.8850574712643678,0.0018496498876998278,86971d41dc36bffefa2aad1ccb37fbca22ad7a51406410ab1713bb79c613ace8
audit,breast_cancer_wisconsin,single_model,feature_noise,1.0,shadow,2,0.9137931034482758,0.002675386444708685,04f47cdab078ce938a14a53da079c3e4b5a61f2dac52a8009f2f063c34c62ec9
