split_label,dataset_id,corruption_family,corruption_level,seed_role,governance_system_id,baseline_system_id,metric,bootstrap_unit,seed_count,delta_mean,ci_lower,ci_upper,iterations,bootstrap_seed,bootstrap_hash
audit,breast_cancer_wisconsin,feature_noise,0.05,audit,veto_mavs,single_model,f1,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,c64e0c704f8030c97f629ecfea53989fb94b4c8a74c08afb387eaae4ebc55001
audit,breast_cancer_wisconsin,feature_noise,0.05,audit,veto_mavs,single_model,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,05924bfcfe9b4371f41380e9235a3c387e8638fe27c4ce29d1b3721161263a36
audit,breast_cancer_wisconsin,feature_noise,0.05,audit,veto_mavs,mean_ensemble,accuracy,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,6891873dc9e6f7dc3352ffcc641380563b8bceae168fc50e8fa1747d7b2a3d4b
audit,breast_cancer_wisconsin,feature_noise,0.05,audit,veto_mavs,mean_ensemble,f1,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,54be528448be7f523d3c6208c5de4547ec12a96e94c2a2297517f3e9c2a7a90d
audit,breast_cancer_wisconsin,feature_noise,0.05,audit,veto_mavs,mean_ensemble,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,8622a042d091034b4c742cbbc544f2095c1510f330fc1b411c61d46aeb066fbe
audit,breast_cancer_wisconsin,feature_noise,0.05,audit,veto_mavs,static_weighted_ensemble,accuracy,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,c53fb730f95a711613c58cceeac8e8247eaf0349fda810cfb4cae635d1b5e3c2
audit,breast_cancer_wisconsin,feature_noise,0.05,audit,veto_mavs,static_weighted_ensemble,f1,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,71d086bba3ca40b1421f1595eec8c7b0a6d3603ee76b072de72517c0403c6bc2
audit,breast_cancer_wisconsin,feature_noise,0.05,audit,veto_mavs,static_weighted_ensemble,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,dcf99cfd0bca69ae0de06a8f1a1dd4de40f5cead3f6ac0c4f11384e0f3c772b4
audit,breast_cancer_wisconsin,feature_noise,0.05,audit,pure_mavs_gc,single_model,accuracy,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,2566e2a027e05b05a8c84afd2c0743f77f2e73b661c89f77c0ef6a1674ca4ece
audit,breast_cancer_wisconsin,feature_noise,0.05,audit,pure_mavs_gc,single_model,f1,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,ca74be775bfde4d9fd4311d60987ed975bfe57ec67e8ea8be34eaf9495111ba8
audit,breast_cancer_wisconsin,feature_noise,0.05,audit,pure_mavs_gc,single_model,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,30116c7d6704b82d9084ecc22e9bc2e6def7cce4cd5e80c59c49321ead4b03a8
audit,breast_cancer_wisconsin,feature_noise,0.05,audit,pure_mavs_gc,mean_ensemble,accuracy,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,9f5d0ffdf6cb61cad9d2978b1864d3816e2d943a3736d81573eb8ffae3f63041
audit,breast_cancer_wisconsin,feature_noise,0.05,audit,pure_mavs_gc,mean_ensemble,f1,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,47e287015019113c8ec0e839a0f4a53fa78f18ed90d4dd5a53cdbf6a423d3b5e
audit,breast_cancer_wisconsin,feature_noise,0.05,audit,pure_mavs_gc,mean_ensemble,unsafe_acceptance_rate,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,aaa1cf77557fd2787cb50d059c87589c4b839c2683bb295c8d977ec4b38fe037
audit,breast_cancer_wisconsin,feature_noise,0.05,audit,pure_mavs_gc,static_weighted_ensemble,accuracy,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,5b22f965cb2b8e24e19d69606074d17c1b7310127949d274b070850da72ff4cc
audit,breast_cancer_wisconsin,feature_noise,0.05,audit,pure_mavs_gc,static_weighted_ensemble,f1,seed_level_paired_by_corruption_seed,3,0.0,0.0,0.0,500,4040,32c01c054f45d457396c93344f6dbe6c92e3f5076ac7feed1545094f4eb9bb71
