split_label,dataset_id,system_id,corruption_family,corruption_level,seed_role,seed_count,run_count,accuracy_mean,accuracy_std,error_rate_mean,error_rate_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,observed_label_accuracy_mean,observed_label_accuracy_std,observed_label_f1_mean,observed_label_f1_std,unsafe_acceptance_rate_mean,unsafe_acceptance_rate_std,false_positive_rate_mean,false_positive_rate_std,false_negative_rate_mean,false_negative_rate_std,technical_failure_rate_mean,technical_failure_rate_std,rejection_rate_mean,rejection_rate_std,high_corruption_unsafe_acceptance_rate_mean,high_corruption_unsafe_acceptance_rate_std
audit,adult_income,mean_ensemble,random_feature_deletion,0.0,audit,3,3,0.8566748566748567,0.0,0.14332514332514334,0.0,0.7330677290836654,0.0,0.6301369863013698,0.0,0.6777163904235727,0.0,0.8566748566748567,0.0,0.6777163904235727,0.0,0.0721205597416577,0.0,0.0721205597416577,0.0,0.3698630136986301,0.0,0.0,0.0,0.7944307944307945,0.0,0.0,0.0
audit,adult_income,mean_ensemble,random_feature_deletion,0.05,audit,3,3,0.8520338520338521,0.002843661842205763,0.14796614796614796,0.002843661842205763,0.7340733782481471,0.010576760488587708,0.598744292237443,0.02733773975988138,0.6590103266235053,0.01370334659623665,0.8520338520338521,0.002843661842205763,0.6590103266235053,0.01370334659623665,0.06835306781485469,0.006473490689870368,0.06835306781485469,0.006473490689870368,0.4012557077625571,0.027337739759881383,0.0,0.0,0.8048048048048048,0.011221274318626582,0.0,0.0
audit,adult_income,mean_ensemble,random_feature_deletion,0.1,audit,3,3,0.8420693420693421,0.014284985478516098,0.1579306579306579,0.014284985478516098,0.7989810111727829,0.08693241330718085,0.4885844748858448,0.1493188212562352,0.5809748030511879,0.10813606757432681,0.8420693420693421,0.014284985478516098,0.5809748030511879,0.10813606757432681,0.04682454251883746,0.028408273886752742,0.04682454251883746,0.028408273886752742,0.5114155251141552,0.14931882125623522,0.0,0.0,0.8475293475293475,0.05727673247702669,0.0,0.0
audit,adult_income,mean_ensemble,random_feature_deletion,0.2,audit,3,3,0.8521703521703522,0.002088050578866838,0.14782964782964783,0.002088050578866838,0.7457608079860908,0.004871533992865315,0.579337899543379,0.005650396653317187,0.652096339029801,0.005405716286434484,0.8521703521703522,0.002088050578866838,0.652096339029801,0.005405716286434484,0.06207391460351633,0.0010148644150506625,0.06207391460351633,0.0010148644150506625,0.420662100456621,0.005650396653317159,0.0,0.0,0.8142233142233143,0.0006960168596222841,0.0,0.0
audit,adult_income,mean_ensemble,random_feature_deletion,0.4,audit,3,3,0.8254163254163255,0.0170039946415946,0.17458367458367455,0.0170039946415946,0.8174205874035593,0.09523750504914275,0.3818493150684932,0.16210849552386458,0.48989481233699644,0.12627355504022597,0.8254163254163255,0.0170039946415946,0.48989481233699644,0.12627355504022597,0.035163257983494796,0.02873047819927456,0.035163257983494796,0.02873047819927456,0.6181506849315068,0.16210849552386458,0.0,0.0,0.881927381927382,0.06060083402411634,0.0,0.0
audit,adult_income,mean_ensemble,random_feature_deletion,0.6,audit,3,3,0.8026208026208026,0.03608408927244381,0.19737919737919737,0.03608408927244381,0.5751703493638978,0.41961559429780937,0.2437214611872146,0.241983553830483,0.3055460383308004,0.2643392818160906,0.8026208026208026,0.03608408927244381,0.3055460383308004,0.2643392818160906,0.021707929673484033,0.030319870569426817,0.021707929673484033,0.030319870569426817,0.7562785388127854,0.241983553830483,0.0,0.0,0.9251979251979252,0.08037505443725866,0.0,0.0
audit,adult_income,mean_ensemble,random_feature_deletion,0.8,audit,3,3,0.7813267813267813,0.015023698876203227,0.21867321867321865,0.015023698876203227,0.5598910452843037,0.4141560739245696,0.11529680365296803,0.08352857593573844,0.1886404920941311,0.1345333175996588,0.7813267813267813,0.015023698876203227,0.1886404920941311,0.1345333175996588,0.009329027628274129,0.012814547131990362,0.009329027628274129,0.012814547131990362,0.884703196347032,0.08352857593573844,0.0,0.0,0.9653289653289653,0.02761286764246256,0.009329027628274129,0.012814547131990362
audit,adult_income,mean_ensemble,random_feature_deletion,1.0,audit,3,3,0.7608517608517609,0.0,0.23914823914823913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7608517608517609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
audit,adult_income,mean_ensemble,random_feature_deletion,0.0,shadow,2,2,0.8566748566748567,0.0,0.14332514332514334,0.0,0.7330677290836654,0.0,0.6301369863013698,0.0,0.6777163904235727,0.0,0.8566748566748567,0.0,0.6777163904235727,0.0,0.0721205597416577,0.0,0.0721205597416577,0.0,0.3698630136986301,0.0,0.0,0.0,0.7944307944307945,0.0,0.0,0.0
audit,adult_income,mean_ensemble,random_feature_deletion,0.05,shadow,2,2,0.8525798525798526,0.0008190008190007703,0.14742014742014742,0.0008190008190007703,0.7485792125615187,0.02347961096789314,0.5813356164383562,0.04195205479452058,0.6527152765401295,0.01763463137883925,0.8525798525798526,0.0008190008190007703,0.6527152765401295,0.01763463137883925,0.06216361679224973,0.012109795479009686,0.06216361679224973,0.012109795479009686,0.4186643835616438,0.04195205479452055,0.0,0.0,0.8136773136773137,0.01924651924651921,0.0,0.0
audit,adult_income,mean_ensemble,random_feature_deletion,0.1,shadow,2,2,0.8527846027846028,0.004299754299754266,0.14721539721539723,0.004299754299754266,0.7209795253965314,0.018328010245016346,0.6284246575342466,0.006849315068493178,0.671307512129831,0.004041325079471303,0.8527846027846028,0.004299754299754266,0.671307512129831,0.004041325079471303,0.07669537136706135,0.007804090419806245,0.07669537136706135,0.007804090419806245,0.3715753424657534,0.00684931506849315,0.0,0.0,0.7913595413595413,0.007575757575757569,0.0,0.0
audit,adult_income,mean_ensemble,random_feature_deletion,0.2,shadow,2,2,0.819000819000819,0.020475020475020478,0.180999180999181,0.020475020475020478,0.8723404255319149,0.11702127659574468,0.3227739726027397,0.163527397260274,0.4330014749262536,0.1586651917404129,0.819000819000819,0.020475020475020478,0.4330014749262536,0.1586651917404129,0.02502691065662002,0.024488697524219588,0.02502691065662002,0.024488697524219588,0.6772260273972603,0.16352739726027393,0.0,0.0,0.9037674037674037,0.057739557739557745,0.0,0.0
audit,adult_income,mean_ensemble,random_feature_deletion,0.4,shadow,2,2,0.8255528255528255,0.008599508599508587,0.17444717444717445,0.008599508599508587,0.744919922123409,0.0023724966491541766,0.41181506849315064,0.057363013698630144,0.5279312349411907,0.047094998007392724,0.8255528255528255,0.008599508599508587,0.5279312349411907,0.047094998007392724,0.04440258342303552,0.006727664155005381,0.04440258342303552,0.006727664155005381,0.5881849315068493,0.057363013698630116,0.0,0.0,0.8677313677313677,0.018837018837018826,0.0,0.0
audit,adult_income,mean_ensemble,random_feature_deletion,0.6,shadow,2,2,0.7915642915642915,0.005733005733005725,0.20843570843570847,0.005733005733005725,0.8306636865958901,0.15834730241509903,0.17893835616438358,0.024828767123287673,0.289706526500219,0.023039859833552362,0.7915642915642915,0.005733005733005725,0.289706526500219,0.023039859833552362,0.015877287405812703,0.015339074273412271,0.015877287405812703,0.015339074273412271,0.8210616438356164,0.024828767123287687,0.0,0.0,0.9451269451269451,0.017608517608517615,0.0,0.0
audit,adult_income,mean_ensemble,random_feature_deletion,0.8,shadow,2,2,0.7608517608517609,0.0,0.23914823914823913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7608517608517609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
audit,adult_income,mean_ensemble,random_feature_deletion,1.0,shadow,2,2,0.7608517608517609,0.0,0.23914823914823913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7608517608517609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
locked,adult_income,mean_ensemble,random_feature_deletion,0.0,primary,3,3,0.8634316134316135,0.0,0.13656838656838655,0.0,0.7592975206611571,0.0,0.6287425149700598,0.0,0.6878802058961161,0.0,0.8634316134316135,0.0,0.6878802058961161,0.0,0.06271870794078062,0.0,0.06271870794078062,0.0,0.3712574850299401,0.0,0.0,0.0,0.8018018018018018,0.0,0.0,0.0
locked,adult_income,mean_ensemble,random_feature_deletion,0.05,primary,3,3,0.8607698607698607,0.0016966697917903404,0.13923013923013924,0.0016966697917903404,0.7532231748336039,0.0046119000226459315,0.6221842030225263,0.007693605681911613,0.6814284528576905,0.004901514060859318,0.8607698607698607,0.0016966697917903404,0.6814284528576905,0.004901514060859318,0.06415432929564828,0.0017900347548909835,0.06415432929564828,0.0017900347548909835,0.37781579697747364,0.007693605681911628,0.0,0.0,0.8022795522795523,0.002758856528993702,0.0,0.0
locked,adult_income,mean_ensemble,random_feature_deletion,0.1,primary,3,3,0.860974610974611,0.002033806227921269,0.139025389025389,0.002033806227921269,0.7545706398139036,0.015449581546980002,0.6227544910179641,0.02804286479188881,0.681651359155549,0.011831100964708706,0.860974610974611,0.002033806227921269,0.681651359155549,0.011831100964708706,0.06406460296096905,0.007948760732292545,0.06406460296096905,0.007948760732292545,0.3772455089820359,0.028042864791888784,0.0,0.0,0.8022113022113022,0.012612789884271362,0.0,0.0
locked,adult_income,mean_ensemble,random_feature_deletion,0.2,primary,3,3,0.8511466011466011,0.008313631553531216,0.14885339885339888,0.008313631553531216,0.7640097364985488,0.021407498509245206,0.5517536355859709,0.07555293656066372,0.6364110309727071,0.046690885562668344,0.8511466011466011,0.008313631553531216,0.6364110309727071,0.046690885562668344,0.05464333781965007,0.012950466435293831,0.05464333781965007,0.012950466435293831,0.4482463644140291,0.07555293656066372,0.0,0.0,0.8263718263718264,0.027910689966166177,0.0,0.0
locked,adult_income,mean_ensemble,random_feature_deletion,0.4,primary,3,3,0.8465738465738466,0.007403795589582653,0.15342615342615343,0.007403795589582653,0.7948351107032852,0.010735438347004174,0.48417450812660395,0.042185895657614894,0.6006255052607025,0.03252759115172221,0.8465738465738466,0.007403795589582653,0.6006255052607025,0.03252759115172221,0.039389860924181244,0.004700152841169599,0.039389860924181244,0.004700152841169599,0.5158254918733961,0.042185895657614894,0.0,0.0,0.8541496041496042,0.013215863983029886,0.0,0.0
locked,adult_income,mean_ensemble,random_feature_deletion,0.6,primary,3,3,0.7784602784602784,0.01309867998218379,0.22153972153972154,0.01309867998218379,0.4947790837608694,0.35216738828515837,0.12004562303963502,0.09545213957003224,0.18920576683897733,0.14408777420723207,0.7784602784602784,0.01309867998218379,0.18920576683897733,0.14408777420723207,0.014356213548676538,0.013573907144919557,0.014356213548676538,0.013573907144919557,0.879954376960365,0.09545213957003221,0.0,0.0,0.9603467103467104,0.0329481755039403,0.0,0.0
locked,adult_income,mean_ensemble,random_feature_deletion,0.8,primary,3,3,0.7640595140595141,0.004826008607606769,0.23594048594048592,0.004826008607606769,0.2467948717948718,0.34902065481643696,0.021956087824351298,0.03105059717785239,0.04032469232783452,0.05702772678854587,0.7640595140595141,0.004826008607606769,0.04032469232783452,0.05702772678854587,0.0024226110363391655,0.003426089383945587,0.0024226110363391655,0.003426089383945587,0.9780439121756487,0.03105059717785237,0.0,0.0,0.9929019929019929,0.01003809790382211,0.0024226110363391655,0.003426089383945587
locked,adult_income,mean_ensemble,random_feature_deletion,1.0,primary,3,3,0.7606470106470107,0.0,0.23935298935298932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7606470106470107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
locked,adult_income,mean_ensemble,random_feature_deletion,0.0,shadow,2,2,0.8634316134316135,0.0,0.13656838656838655,0.0,0.7592975206611571,0.0,0.6287425149700598,0.0,0.6878802058961161,0.0,0.8634316134316135,0.0,0.6878802058961161,0.0,0.06271870794078062,0.0,0.06271870794078062,0.0,0.3712574850299401,0.0,0.0,0.0,0.8018018018018018,0.0,0.0,0.0
