split_label,dataset_id,system_id,corruption_family,corruption_level,seed_role,seed_count,run_count,accuracy_mean,accuracy_std,error_rate_mean,error_rate_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,observed_label_accuracy_mean,observed_label_accuracy_std,observed_label_f1_mean,observed_label_f1_std,unsafe_acceptance_rate_mean,unsafe_acceptance_rate_std,false_positive_rate_mean,false_positive_rate_std,false_negative_rate_mean,false_negative_rate_std,technical_failure_rate_mean,technical_failure_rate_std,rejection_rate_mean,rejection_rate_std,high_corruption_unsafe_acceptance_rate_mean,high_corruption_unsafe_acceptance_rate_std
audit,bank_marketing,single_model,feature_noise,0.0,audit,3,3,0.9075221238938053,0.0,0.09247787610619473,0.0,0.6244343891402715,0.0,0.5227272727272727,0.0,0.5690721649484536,0.0,0.9075221238938053,0.0,0.5690721649484536,0.0,0.04158316633266533,0.0,0.04158316633266533,0.0,0.4772727272727273,0.0,0.0,0.0,0.9022123893805309,0.0,0.0,0.0
audit,bank_marketing,single_model,feature_noise,0.05,audit,3,3,0.9078171091445427,0.00020858607114646928,0.09218289085545728,0.00020858607114646928,0.6237084677313613,0.0009368087801157577,0.5315656565656566,0.004724314882290326,0.5739493844260151,0.0026133551425598636,0.9078171091445427,0.00020858607114646928,0.5739493844260151,0.0026133551425598636,0.04241816967267869,0.0004723492192294911,0.04241816967267869,0.0004723492192294911,0.4684343434343434,0.0047243148822903504,0.0,0.0,0.9004424778761062,0.0009558614599421397,0.0,0.0
audit,bank_marketing,single_model,feature_noise,0.1,audit,3,3,0.9061946902654867,0.0014451266919074458,0.09380530973451329,0.0014451266919074458,0.6157553729456384,0.007680487698130009,0.523989898989899,0.004724314882290326,0.5661759785881566,0.005970248918315369,0.9061946902654867,0.0014451266919074458,0.5661759785881566,0.005970248918315369,0.043253173012692055,0.0010294612563408454,0.043253173012692055,0.0010294612563408454,0.47601010101010105,0.004724314882290326,0.0,0.0,0.9005899705014749,0.00041717214229293855,0.0,0.0
audit,bank_marketing,single_model,feature_noise,0.2,audit,3,3,0.9002949852507375,0.0027593343560280044,0.09970501474926252,0.0027593343560280044,0.5855719801528949,0.014981514191425552,0.5025252525252525,0.012876311903012071,0.5407526409158844,0.011218054194672067,0.9002949852507375,0.0027593343560280044,0.5407526409158844,0.011218054194672067,0.047094188376753505,0.0028634649631733887,0.047094188376753505,0.0028634649631733887,0.49747474747474746,0.012876311903012071,0.0,0.0,0.8997050147492626,0.0031148542893720812,0.0,0.0
audit,bank_marketing,single_model,feature_noise,0.4,audit,3,3,0.8952802359882006,0.0017073505756327876,0.10471976401179943,0.0017073505756327876,0.558852098474752,0.007806761304668149,0.4911616161616162,0.014615955685341181,0.5227619034208163,0.010926497058717443,0.8952802359882006,0.0017073505756327876,0.5227619034208163,0.010926497058717443,0.051269205076820305,0.0011808730480737245,0.051269205076820305,0.0011808730480737245,0.5088383838383839,0.014615955685341181,0.0,0.0,0.8973451327433628,0.0022562033245985607,0.0,0.0
audit,bank_marketing,single_model,feature_noise,0.6,audit,3,3,0.8870206489675516,0.0013677903385686558,0.11297935103244838,0.0013677903385686558,0.5180130941431894,0.006260740997293284,0.47095959595959597,0.010861521801821511,0.49333982780809543,0.008461402084051517,0.8870206489675516,0.0013677903385686558,0.49333982780809543,0.008461402084051517,0.05794923179692719,0.0008515396649286525,0.05794923179692719,0.0008515396649286525,0.529040404040404,0.010861521801821488,0.0,0.0,0.8938053097345132,0.0015747903026595003,0.0,0.0
audit,bank_marketing,single_model,feature_noise,0.8,audit,3,3,0.8752212389380531,0.007216595765619527,0.1247787610619469,0.007216595765619527,0.46739208503914387,0.030355690852124455,0.46085858585858586,0.009448629764580677,0.4636080136313839,0.015927360077368065,0.8752212389380531,0.007216595765619527,0.4636080136313839,0.015927360077368065,0.06997327989311958,0.008123170679368942,0.06997327989311958,0.008123170679368942,0.5391414141414141,0.009448629764580652,0.0,0.0,0.8843657817109144,0.007300512490126634,0.06997327989311958,0.008123170679368942
audit,bank_marketing,single_model,feature_noise,1.0,audit,3,3,0.8578171091445428,0.006155940045636927,0.14218289085545724,0.006155940045636927,0.40359093616325464,0.02100779293542683,0.45202020202020204,0.018122096078797136,0.42632749330560155,0.018881962013036872,0.8578171091445428,0.006155940045636927,0.42632749330560155,0.018881962013036872,0.08851035404141616,0.005493281297060296,0.08851035404141616,0.005493281297060296,0.547979797979798,0.018122096078797143,0.0,0.0,0.8690265486725663,0.004259448105661844,0.08851035404141616,0.005493281297060296
audit,bank_marketing,single_model,feature_noise,0.0,shadow,2,2,0.9075221238938053,0.0,0.09247787610619473,0.0,0.6244343891402715,0.0,0.5227272727272727,0.0,0.5690721649484536,0.0,0.9075221238938053,0.0,0.5690721649484536,0.0,0.04158316633266533,0.0,0.04158316633266533,0.0,0.4772727272727273,0.0,0.0,0.0,0.9022123893805309,0.0,0.0,0.0
audit,bank_marketing,single_model,feature_noise,0.05,shadow,2,2,0.9046460176991151,0.00022123893805309214,0.09535398230088493,0.00022123893805309214,0.6094781899714635,0.000387280880554397,0.5113636363636364,0.0037878787878787845,0.5561202844197057,0.0024012761552429374,0.9046460176991151,0.00022123893805309214,0.5561202844197057,0.0024012761552429374,0.04333667334669339,0.00025050100200400827,0.04333667334669339,0.00025050100200400827,0.48863636363636365,0.0037878787878787845,0.0,0.0,0.9019911504424778,0.0006637168141592764,0.0,0.0
