split_label,dataset_id,system_id,corruption_family,corruption_level,seed_role,seed_count,run_count,accuracy_mean,accuracy_std,error_rate_mean,error_rate_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,observed_label_accuracy_mean,observed_label_accuracy_std,observed_label_f1_mean,observed_label_f1_std,unsafe_acceptance_rate_mean,unsafe_acceptance_rate_std,false_positive_rate_mean,false_positive_rate_std,false_negative_rate_mean,false_negative_rate_std,technical_failure_rate_mean,technical_failure_rate_std,rejection_rate_mean,rejection_rate_std,high_corruption_unsafe_acceptance_rate_mean,high_corruption_unsafe_acceptance_rate_std
audit,bank_marketing,static_weighted_ensemble,feature_noise,0.0,audit,3,3,0.9092920353982301,0.0,0.09070796460176989,0.0,0.6384976525821596,0.0,0.5151515151515151,0.0,0.5702306079664571,0.0,0.9092920353982301,0.0,0.5702306079664571,0.0,0.03857715430861723,0.0,0.03857715430861723,0.0,0.48484848484848486,0.0,0.0,0.0,0.9057522123893805,0.0,0.0,0.0
audit,bank_marketing,static_weighted_ensemble,feature_noise,0.05,audit,3,3,0.9100294985250738,0.0005518668712055831,0.08997050147492625,0.0005518668712055831,0.6430966464252037,0.003305525571859717,0.5164141414141414,0.004724314882290326,0.5728203775384569,0.003256668632728331,0.9100294985250738,0.0005518668712055831,0.5728203775384569,0.003256668632728331,0.03790915163660655,0.0006248592830283785,0.03790915163660655,0.0006248592830283785,0.4835858585858586,0.004724314882290326,0.0,0.0,0.9061946902654867,0.0009558614599421397,0.0,0.0
audit,bank_marketing,static_weighted_ensemble,feature_noise,0.1,audit,3,3,0.907669616519174,0.002177702516258605,0.09233038348082596,0.002177702516258605,0.6306539914747578,0.013094222008885693,0.5063131313131313,0.004724314882290326,0.5616659866222196,0.008090109202220157,0.907669616519174,0.002177702516258605,0.5616659866222196,0.008090109202220157,0.03924515698062792,0.0018445826682009444,0.03924515698062792,0.0018445826682009444,0.4936868686868687,0.004724314882290326,0.0,0.0,0.9061946902654867,0.0010838450189305843,0.0,0.0
audit,bank_marketing,static_weighted_ensemble,feature_noise,0.2,audit,3,3,0.9048672566371682,0.00036128167297686144,0.09513274336283184,0.00036128167297686144,0.6146814843997943,0.00075357538898302,0.49747474747474746,0.010861521801821488,0.5498301228016028,0.006331580141848105,0.9048672566371682,0.00036128167297686144,0.5498301228016028,0.006331580141848105,0.04124916499665999,0.0010294612563408454,0.04124916499665999,0.0010294612563408454,0.5025252525252525,0.010861521801821488,0.0,0.0,0.9054572271386431,0.00217770251625861,0.0,0.0
audit,bank_marketing,static_weighted_ensemble,feature_noise,0.4,audit,3,3,0.8971976401179941,0.001504135549732386,0.10280235988200588,0.001504135549732386,0.5703861047565576,0.007287293983199243,0.4861111111111111,0.021942105046695415,0.524637297219197,0.013695942650280244,0.8971976401179941,0.001504135549732386,0.524637297219197,0.013695942650280244,0.04843019372077488,0.002326050146490336,0.04843019372077488,0.002326050146490336,0.5138888888888888,0.021942105046695394,0.0,0.0,0.9004424778761062,0.004395181246534297,0.0,0.0
audit,bank_marketing,static_weighted_ensemble,feature_noise,0.6,audit,3,3,0.8898230088495576,0.002867584379826471,0.11017699115044248,0.002867584379826471,0.5335191515532925,0.014397843246538465,0.45202020202020204,0.013946162900488977,0.4893795540981399,0.013890957152592132,0.8898230088495576,0.002867584379826471,0.4893795540981399,0.013890957152592132,0.05227120908483634,0.001703079329857308,0.05227120908483634,0.001703079329857308,0.547979797979798,0.013946162900488997,0.0,0.0,0.9010324483775811,0.001268779537911862,0.0,0.0
audit,bank_marketing,static_weighted_ensemble,feature_noise,0.8,audit,3,3,0.8823008849557522,0.005677987184342251,0.11769911504424779,0.005677987184342251,0.497204800212319,0.02789663212461119,0.4457070707070707,0.004724314882290326,0.46971746941408843,0.013284490647373524,0.8823008849557522,0.005677987184342251,0.46971746941408843,0.013284490647373524,0.05995323981295925,0.006261968356463816,0.05995323981295925,0.006261968356463816,0.5542929292929293,0.004724314882290326,0.0,0.0,0.8949852507374632,0.005435258340026018,0.05995323981295925,0.006261968356463816
audit,bank_marketing,static_weighted_ensemble,feature_noise,1.0,audit,3,3,0.8685840707964602,0.004966801840850387,0.1314159292035398,0.004966801840850387,0.4392522112034307,0.01885352013052599,0.44696969696969696,0.016070608663330613,0.4428381430016209,0.01425761627935697,0.8685840707964602,0.004966801840850387,0.4428381430016209,0.01425761627935697,0.07565130260521043,0.005623733547255422,0.07565130260521043,0.005623733547255422,0.553030303030303,0.016070608663330665,0.0,0.0,0.8809734513274337,0.005631823920954827,0.07565130260521043,0.005623733547255422
audit,bank_marketing,static_weighted_ensemble,feature_noise,0.0,shadow,2,2,0.9092920353982301,0.0,0.09070796460176989,0.0,0.6384976525821596,0.0,0.5151515151515151,0.0,0.5702306079664571,0.0,0.9092920353982301,0.0,0.5702306079664571,0.0,0.03857715430861723,0.0,0.03857715430861723,0.0,0.48484848484848486,0.0,0.0,0.0,0.9057522123893805,0.0,0.0,0.0
audit,bank_marketing,static_weighted_ensemble,feature_noise,0.05,shadow,2,2,0.9081858407079646,0.0019911504424778848,0.0918141592920354,0.0019911504424778848,0.6348712690817955,0.011061745272271606,0.5037878787878788,0.007575757575757569,0.5617835701733259,0.009040954139570512,0.9081858407079646,0.0019911504424778848,0.5617835701733259,0.009040954139570512,0.03832665330661322,0.0012525050100200379,0.03832665330661322,0.0012525050100200379,0.4962121212121212,0.007575757575757569,0.0,0.0,0.9073008849557522,0.00022123893805309214,0.0,0.0
audit,bank_marketing,static_weighted_ensemble,feature_noise,0.1,shadow,2,2,0.9086283185840709,0.00022123893805309214,0.09137168141592916,0.00022123893805309214,0.634867987523613,0.005908711505513364,0.5132575757575757,0.013257575757575746,0.5674490019741172,0.005746874314542738,0.9086283185840709,0.00022123893805309214,0.5674490019741172,0.005746874314542738,0.03907815631262525,0.0020040080160320627,0.03907815631262525,0.0020040080160320627,0.48674242424242425,0.013257575757575746,0.0,0.0,0.9055309734513275,0.003318584070796493,0.0,0.0
audit,bank_marketing,static_weighted_ensemble,feature_noise,0.2,shadow,2,2,0.9055309734513275,0.0011061946902654607,0.09446902654867256,0.0011061946902654607,0.620451436388509,0.0028043775649794767,0.49242424242424243,0.015151515151515138,0.5489802473101012,0.010518708848562763,0.9055309734513275,0.0011061946902654607,0.5489802473101012,0.010518708848562763,0.03982965931863727,0.0007515030060120248,0.03982965931863727,0.0007515030060120248,0.5075757575757576,0.015151515151515138,0.0,0.0,0.9073008849557522,0.002433628318584069,0.0,0.0
audit,bank_marketing,static_weighted_ensemble,feature_noise,0.4,shadow,2,2,0.8982300884955752,0.002212389380530977,0.10176991150442477,0.002212389380530977,0.5776255707762556,0.011415525114155278,0.4791666666666667,0.009469696969696961,0.5238095238095238,0.010351966873705987,0.8982300884955752,0.002212389380530977,0.5238095238095238,0.010351966873705987,0.04634268537074149,0.0012525050100200379,0.04634268537074149,0.0012525050100200379,0.5208333333333333,0.009469696969696961,0.0,0.0,0.9030973451327433,0.0,0.0,0.0
audit,bank_marketing,static_weighted_ensemble,feature_noise,0.6,shadow,2,2,0.8867256637168142,0.0008849557522123686,0.11327433628318584,0.0008849557522123686,0.5166150137741047,0.004218319559228689,0.4715909090909091,0.0018939393939393923,0.49307516155342246,0.002956584478323643,0.8867256637168142,0.0008849557522123686,0.49307516155342246,0.002956584478323643,0.05836673346693387,0.0007515030060120213,0.05836673346693387,0.0007515030060120213,0.5284090909090908,0.0018939393939393923,0.0,0.0,0.893362831858407,0.0004424778761061843,0.0,0.0
audit,bank_marketing,static_weighted_ensemble,feature_noise,0.8,shadow,2,2,0.877212389380531,0.0055309734513274145,0.12278761061946902,0.0055309734513274145,0.472348509988717,0.02562719851330722,0.4393939393939394,0.02651515151515149,0.4552714301123319,0.026137571844615293,0.877212389380531,0.0055309734513274145,0.4552714301123319,0.026137571844615293,0.06487975951903807,0.0027555110220440875,0.06487975951903807,0.0027555110220440875,0.5606060606060606,0.026515151515151547,0.0,0.0,0.8913716814159292,0.0006637168141592764,0.06487975951903807,0.0027555110220440875
audit,bank_marketing,static_weighted_ensemble,feature_noise,1.0,shadow,2,2,0.8630530973451327,0.006858407079645967,0.13694690265486725,0.006858407079645967,0.4185247342763526,0.02333573083992649,0.4337121212121212,0.0018939393939393923,0.42559801180490836,0.01118359739049396,0.8630530973451327,0.006858407079645967,0.42559801180490836,0.01118359739049396,0.08016032064128256,0.008016032064128258,0.08016032064128256,0.008016032064128258,0.5662878787878789,0.0018939393939393923,0.0,0.0,0.8785398230088496,0.007300884955752207,0.08016032064128256,0.008016032064128258
locked,bank_marketing,static_weighted_ensemble,feature_noise,0.0,primary,3,3,0.9066578190665782,0.0,0.09334218093342184,0.0,0.6347607052896725,0.0,0.4763705103969754,0.0,0.5442764578833694,0.0,0.9066578190665782,0.0,0.5442764578833694,0.0,0.036322645290581164,0.0,0.036322645290581164,0.0,0.5236294896030246,0.0,0.0,0.0,0.9121875691218757,0.0,0.0,0.0
locked,bank_marketing,static_weighted_ensemble,feature_noise,0.05,primary,3,3,0.9081324190813241,0.0005517448037711319,0.09186758091867582,0.0005517448037711319,0.6419543482361818,0.0024877968906878395,0.48582230623818523,0.004083642532078035,0.553077672537122,0.003548918826465939,0.9081324190813241,0.0005517448037711319,0.553077672537122,0.003548918826465939,0.03590514362057448,0.00011808730480737278,0.03590514362057448,0.00011808730480737278,0.5141776937618148,0.004083642532078052,0.0,0.0,0.9114502691145027,0.0004170798679858333,0.0,0.0
locked,bank_marketing,static_weighted_ensemble,feature_noise,0.1,primary,3,3,0.9075425790754258,0.0006511657351860373,0.09245742092457421,0.0006511657351860373,0.6376955990220049,0.0022849900944007517,0.48582230623818523,0.006727837587921444,0.5514791106745222,0.005136016074575526,0.9075425790754258,0.0006511657351860373,0.5514791106745222,0.005136016074575526,0.03657314629258517,0.0002045332116552422,0.03657314629258517,0.0002045332116552422,0.5141776937618148,0.006727837587921392,0.0,0.0,0.9108604291086043,0.0009384297029681772,0.0,0.0
locked,bank_marketing,static_weighted_ensemble,feature_noise,0.2,primary,3,3,0.9020865590208657,0.0007298897689752569,0.09791344097913439,0.0007298897689752569,0.6071242416086401,0.003720334560614563,0.46250787649653435,0.009923135316965107,0.5249809855626516,0.006712572931862168,0.9020865590208657,0.0007298897689752569,0.5249809855626516,0.006712572931862168,0.0396626586506346,0.0009665862477279757,0.0396626586506346,0.0009665862477279757,0.5374921235034656,0.009923135316965096,0.0,0.0,0.9108604291086043,0.0019027483448446469,0.0,0.0
