split_label,dataset_id,system_id,corruption_family,corruption_level,seed_role,seed_count,run_count,accuracy_mean,accuracy_std,error_rate_mean,error_rate_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,observed_label_accuracy_mean,observed_label_accuracy_std,observed_label_f1_mean,observed_label_f1_std,unsafe_acceptance_rate_mean,unsafe_acceptance_rate_std,false_positive_rate_mean,false_positive_rate_std,false_negative_rate_mean,false_negative_rate_std,technical_failure_rate_mean,technical_failure_rate_std,rejection_rate_mean,rejection_rate_std,high_corruption_unsafe_acceptance_rate_mean,high_corruption_unsafe_acceptance_rate_std
audit,adult_income,veto_mavs,specialist_failure,0.0,audit,3,3,0.8566748566748567,0.0,0.14332514332514334,0.0,0.7330677290836654,0.0,0.6301369863013698,0.0,0.6777163904235727,0.0,0.8566748566748567,0.0,0.6777163904235727,0.0,0.0721205597416577,0.0,0.0721205597416577,0.0,0.3698630136986301,0.0,0.0,0.0,0.7944307944307945,0.0,0.0,0.0
audit,adult_income,veto_mavs,specialist_failure,0.05,audit,3,3,0.8521703521703522,0.0,0.1478296478296478,0.0,0.7207920792079208,0.0,0.6232876712328768,0.0,0.6685032139577595,0.0,0.8521703521703522,0.0,0.6685032139577595,0.0,0.07588805166846072,0.0,0.07588805166846072,0.0,0.3767123287671233,0.0,0.0,0.0,0.7932022932022932,0.0,0.0,0.0
audit,adult_income,veto_mavs,specialist_failure,0.1,audit,3,3,0.8521703521703522,0.0,0.1478296478296478,0.0,0.7207920792079208,0.0,0.6232876712328768,0.0,0.6685032139577595,0.0,0.8521703521703522,0.0,0.6685032139577595,0.0,0.07588805166846072,0.0,0.07588805166846072,0.0,0.3767123287671233,0.0,0.0,0.0,0.7932022932022932,0.0,0.0,0.0
audit,adult_income,veto_mavs,specialist_failure,0.2,audit,3,3,0.8521703521703522,0.0,0.1478296478296478,0.0,0.7207920792079208,0.0,0.6232876712328768,0.0,0.6685032139577595,0.0,0.8521703521703522,0.0,0.6685032139577595,0.0,0.07588805166846072,0.0,0.07588805166846072,0.0,0.3767123287671233,0.0,0.0,0.0,0.7932022932022932,0.0,0.0,0.0
audit,adult_income,veto_mavs,specialist_failure,0.4,audit,3,3,0.852989352989353,0.0,0.14701064701064703,0.0,0.7291242362525459,0.0,0.613013698630137,0.0,0.666046511627907,0.0,0.852989352989353,0.0,0.666046511627907,0.0,0.07158234660925726,0.0,0.07158234660925726,0.0,0.386986301369863,0.0,0.0,0.0,0.7989352989352989,0.0,0.0,0.0
audit,adult_income,veto_mavs,specialist_failure,0.6,audit,3,3,0.852989352989353,0.0,0.14701064701064703,0.0,0.7291242362525459,0.0,0.613013698630137,0.0,0.666046511627907,0.0,0.852989352989353,0.0,0.666046511627907,0.0,0.07158234660925726,0.0,0.07158234660925726,0.0,0.386986301369863,0.0,0.0,0.0,0.7989352989352989,0.0,0.0,0.0
audit,adult_income,veto_mavs,specialist_failure,0.8,audit,3,3,0.23914823914823916,0.0,0.7608517608517609,0.0,0.23914823914823916,0.0,1.0,0.0,0.38598810310641113,0.0,0.23914823914823916,0.0,0.38598810310641113,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
audit,adult_income,veto_mavs,specialist_failure,1.0,audit,3,3,0.23914823914823916,0.0,0.7608517608517609,0.0,0.23914823914823916,0.0,1.0,0.0,0.38598810310641113,0.0,0.23914823914823916,0.0,0.38598810310641113,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
audit,adult_income,veto_mavs,specialist_failure,0.0,shadow,2,2,0.8566748566748567,0.0,0.14332514332514334,0.0,0.7330677290836654,0.0,0.6301369863013698,0.0,0.6777163904235727,0.0,0.8566748566748567,0.0,0.6777163904235727,0.0,0.0721205597416577,0.0,0.0721205597416577,0.0,0.3698630136986301,0.0,0.0,0.0,0.7944307944307945,0.0,0.0,0.0
audit,adult_income,veto_mavs,specialist_failure,0.05,shadow,2,2,0.8521703521703522,0.0,0.1478296478296478,0.0,0.7207920792079208,0.0,0.6232876712328768,0.0,0.6685032139577595,0.0,0.8521703521703522,0.0,0.6685032139577595,0.0,0.07588805166846072,0.0,0.07588805166846072,0.0,0.3767123287671233,0.0,0.0,0.0,0.7932022932022932,0.0,0.0,0.0
