run_id,run_mode,split_label,split,dataset_id,system_id,corruption_family,corruption_id,corruption_level,corruption_seed,seed_role,corruption_target_space,corruption_config_hash,corruption_manifest_hash,prediction_path,prediction_sha256,trace_required,theta_mean,theta_median,theta_min,theta_max,theta_std,theta_q05,theta_q25,theta_q75,theta_q95,theta_hist_counts,theta_hist_edges
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,label_noise,breast_cancer_wisconsin__locked_benchmark__label_noise__level_1p00__primary_1002,1.0,1002,primary,labels,793ce9dbed31bf759ba4980720b7c8599a0e611946621f66d1c864bb85f03497,9f282ef61990dbb57c12202d55f27349211e18792a266c0180ef2e672d406c93,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\veto_mavs\label_noise\breast_cancer_wisconsin__locked_benchmark__label_noise__level_1p00__primary_1002.npz,3ddbf1076c9109948915dfb1019f425f517bc68208ef011991937d7790a903ad,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|57|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,label_noise,breast_cancer_wisconsin__locked_benchmark__label_noise__level_1p00__primary_1002,1.0,1002,primary,labels,793ce9dbed31bf759ba4980720b7c8599a0e611946621f66d1c864bb85f03497,9f282ef61990dbb57c12202d55f27349211e18792a266c0180ef2e672d406c93,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\pure_mavs_gc\label_noise\breast_cancer_wisconsin__locked_benchmark__label_noise__level_1p00__primary_1002.npz,ed410a79c82a11cbaa86cb85b677f02e65c57221bf858facdd80443aaa87814a,True,0.03342110523490826,0.002166164577790962,5.873115663093561e-05,0.20159639377359598,0.06131842635633884,0.00010935956429970127,0.00031325630039139756,0.022843266041147885,0.1858515544572321,41|3|1|3|1|0|0|2|2|4,5.87311566309e-05|0.0202124974183|0.04036626368|0.0605200299417|0.0806737962034|0.100827562465|0.120981328727|0.141135094989|0.16128886125|0.181442627512|0.201596393774
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,label_noise,breast_cancer_wisconsin__locked_benchmark__label_noise__level_1p00__primary_1003,1.0,1003,primary,labels,793ce9dbed31bf759ba4980720b7c8599a0e611946621f66d1c864bb85f03497,e72c31256920add97b18effdca21d2f17408b5dcb27d41b508f067dbe4669e80,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\veto_mavs\label_noise\breast_cancer_wisconsin__locked_benchmark__label_noise__level_1p00__primary_1003.npz,3ddbf1076c9109948915dfb1019f425f517bc68208ef011991937d7790a903ad,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|57|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,label_noise,breast_cancer_wisconsin__locked_benchmark__label_noise__level_1p00__primary_1003,1.0,1003,primary,labels,793ce9dbed31bf759ba4980720b7c8599a0e611946621f66d1c864bb85f03497,e72c31256920add97b18effdca21d2f17408b5dcb27d41b508f067dbe4669e80,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\pure_mavs_gc\label_noise\breast_cancer_wisconsin__locked_benchmark__label_noise__level_1p00__primary_1003.npz,ed410a79c82a11cbaa86cb85b677f02e65c57221bf858facdd80443aaa87814a,True,0.03342110523490826,0.002166164577790962,5.873115663093561e-05,0.20159639377359598,0.06131842635633884,0.00010935956429970127,0.00031325630039139756,0.022843266041147885,0.1858515544572321,41|3|1|3|1|0|0|2|2|4,5.87311566309e-05|0.0202124974183|0.04036626368|0.0605200299417|0.0806737962034|0.100827562465|0.120981328727|0.141135094989|0.16128886125|0.181442627512|0.201596393774
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,label_noise,breast_cancer_wisconsin__locked_benchmark__label_noise__level_1p00__shadow_9001,1.0,9001,shadow,labels,793ce9dbed31bf759ba4980720b7c8599a0e611946621f66d1c864bb85f03497,c7f73108dd31a0bac916313e9aa2e163eeac7eae454ebfee6ec2d4c9aef6e7ee,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\veto_mavs\label_noise\breast_cancer_wisconsin__locked_benchmark__label_noise__level_1p00__shadow_9001.npz,3ddbf1076c9109948915dfb1019f425f517bc68208ef011991937d7790a903ad,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|57|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,label_noise,breast_cancer_wisconsin__locked_benchmark__label_noise__level_1p00__shadow_9001,1.0,9001,shadow,labels,793ce9dbed31bf759ba4980720b7c8599a0e611946621f66d1c864bb85f03497,c7f73108dd31a0bac916313e9aa2e163eeac7eae454ebfee6ec2d4c9aef6e7ee,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\pure_mavs_gc\label_noise\breast_cancer_wisconsin__locked_benchmark__label_noise__level_1p00__shadow_9001.npz,ed410a79c82a11cbaa86cb85b677f02e65c57221bf858facdd80443aaa87814a,True,0.03342110523490826,0.002166164577790962,5.873115663093561e-05,0.20159639377359598,0.06131842635633884,0.00010935956429970127,0.00031325630039139756,0.022843266041147885,0.1858515544572321,41|3|1|3|1|0|0|2|2|4,5.87311566309e-05|0.0202124974183|0.04036626368|0.0605200299417|0.0806737962034|0.100827562465|0.120981328727|0.141135094989|0.16128886125|0.181442627512|0.201596393774
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,label_noise,breast_cancer_wisconsin__locked_benchmark__label_noise__level_1p00__shadow_9002,1.0,9002,shadow,labels,793ce9dbed31bf759ba4980720b7c8599a0e611946621f66d1c864bb85f03497,1bba553e10ebca3e4b80f0f7ba2744aee591ca8e32c3204c4bfb99ff131cfa3d,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\veto_mavs\label_noise\breast_cancer_wisconsin__locked_benchmark__label_noise__level_1p00__shadow_9002.npz,3ddbf1076c9109948915dfb1019f425f517bc68208ef011991937d7790a903ad,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|57|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,label_noise,breast_cancer_wisconsin__locked_benchmark__label_noise__level_1p00__shadow_9002,1.0,9002,shadow,labels,793ce9dbed31bf759ba4980720b7c8599a0e611946621f66d1c864bb85f03497,1bba553e10ebca3e4b80f0f7ba2744aee591ca8e32c3204c4bfb99ff131cfa3d,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\pure_mavs_gc\label_noise\breast_cancer_wisconsin__locked_benchmark__label_noise__level_1p00__shadow_9002.npz,ed410a79c82a11cbaa86cb85b677f02e65c57221bf858facdd80443aaa87814a,True,0.03342110523490826,0.002166164577790962,5.873115663093561e-05,0.20159639377359598,0.06131842635633884,0.00010935956429970127,0.00031325630039139756,0.022843266041147885,0.1858515544572321,41|3|1|3|1|0|0|2|2|4,5.87311566309e-05|0.0202124974183|0.04036626368|0.0605200299417|0.0806737962034|0.100827562465|0.120981328727|0.141135094989|0.16128886125|0.181442627512|0.201596393774
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__primary_1001,0.0,1001,primary,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,bb607d1a16cfc931aea3f04d1ad8cd8e78c8ec50ae585f0747046f1281941615,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\veto_mavs\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__primary_1001.npz,7e411ae22da19237b814c89cdfde9989306ed9ee04bb2293f5969914721089b2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|57|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__primary_1001,0.0,1001,primary,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,bb607d1a16cfc931aea3f04d1ad8cd8e78c8ec50ae585f0747046f1281941615,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\pure_mavs_gc\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__primary_1001.npz,955b20bcf56af72c274da49eb14786a2e7ddf9ec80a251b1b2f18869ceb0afae,True,0.03342110523490826,0.002166164577790962,5.873115663093561e-05,0.20159639377359598,0.06131842635633884,0.00010935956429970127,0.00031325630039139756,0.022843266041147885,0.1858515544572321,41|3|1|3|1|0|0|2|2|4,5.87311566309e-05|0.0202124974183|0.04036626368|0.0605200299417|0.0806737962034|0.100827562465|0.120981328727|0.141135094989|0.16128886125|0.181442627512|0.201596393774
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__primary_1002,0.0,1002,primary,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,7f3325318f99902418933aa69cdd6a4eb77dc505684fdfc10ab6b39031b478b0,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\veto_mavs\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__primary_1002.npz,7e411ae22da19237b814c89cdfde9989306ed9ee04bb2293f5969914721089b2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|57|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__primary_1002,0.0,1002,primary,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,7f3325318f99902418933aa69cdd6a4eb77dc505684fdfc10ab6b39031b478b0,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\pure_mavs_gc\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__primary_1002.npz,955b20bcf56af72c274da49eb14786a2e7ddf9ec80a251b1b2f18869ceb0afae,True,0.03342110523490826,0.002166164577790962,5.873115663093561e-05,0.20159639377359598,0.06131842635633884,0.00010935956429970127,0.00031325630039139756,0.022843266041147885,0.1858515544572321,41|3|1|3|1|0|0|2|2|4,5.87311566309e-05|0.0202124974183|0.04036626368|0.0605200299417|0.0806737962034|0.100827562465|0.120981328727|0.141135094989|0.16128886125|0.181442627512|0.201596393774
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__primary_1003,0.0,1003,primary,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,50903859414b32c636cc3fb715690d20b295397be735a6863ec9ae9ba10e36ce,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\veto_mavs\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__primary_1003.npz,7e411ae22da19237b814c89cdfde9989306ed9ee04bb2293f5969914721089b2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|57|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__primary_1003,0.0,1003,primary,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,50903859414b32c636cc3fb715690d20b295397be735a6863ec9ae9ba10e36ce,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\pure_mavs_gc\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__primary_1003.npz,955b20bcf56af72c274da49eb14786a2e7ddf9ec80a251b1b2f18869ceb0afae,True,0.03342110523490826,0.002166164577790962,5.873115663093561e-05,0.20159639377359598,0.06131842635633884,0.00010935956429970127,0.00031325630039139756,0.022843266041147885,0.1858515544572321,41|3|1|3|1|0|0|2|2|4,5.87311566309e-05|0.0202124974183|0.04036626368|0.0605200299417|0.0806737962034|0.100827562465|0.120981328727|0.141135094989|0.16128886125|0.181442627512|0.201596393774
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__shadow_9001,0.0,9001,shadow,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,12620c1f514648c269d9e08c9ab164d1964690aba5e8f384e812af80de1514e5,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\veto_mavs\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__shadow_9001.npz,7e411ae22da19237b814c89cdfde9989306ed9ee04bb2293f5969914721089b2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|57|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__shadow_9001,0.0,9001,shadow,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,12620c1f514648c269d9e08c9ab164d1964690aba5e8f384e812af80de1514e5,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\pure_mavs_gc\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__shadow_9001.npz,955b20bcf56af72c274da49eb14786a2e7ddf9ec80a251b1b2f18869ceb0afae,True,0.03342110523490826,0.002166164577790962,5.873115663093561e-05,0.20159639377359598,0.06131842635633884,0.00010935956429970127,0.00031325630039139756,0.022843266041147885,0.1858515544572321,41|3|1|3|1|0|0|2|2|4,5.87311566309e-05|0.0202124974183|0.04036626368|0.0605200299417|0.0806737962034|0.100827562465|0.120981328727|0.141135094989|0.16128886125|0.181442627512|0.201596393774
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__shadow_9002,0.0,9002,shadow,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,3dea965af3059e498fe480f4b3b465b07daa93f499d6fa01617b40016c0accd2,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\veto_mavs\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__shadow_9002.npz,7e411ae22da19237b814c89cdfde9989306ed9ee04bb2293f5969914721089b2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|57|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__shadow_9002,0.0,9002,shadow,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,3dea965af3059e498fe480f4b3b465b07daa93f499d6fa01617b40016c0accd2,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\pure_mavs_gc\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p00__shadow_9002.npz,955b20bcf56af72c274da49eb14786a2e7ddf9ec80a251b1b2f18869ceb0afae,True,0.03342110523490826,0.002166164577790962,5.873115663093561e-05,0.20159639377359598,0.06131842635633884,0.00010935956429970127,0.00031325630039139756,0.022843266041147885,0.1858515544572321,41|3|1|3|1|0|0|2|2|4,5.87311566309e-05|0.0202124974183|0.04036626368|0.0605200299417|0.0806737962034|0.100827562465|0.120981328727|0.141135094989|0.16128886125|0.181442627512|0.201596393774
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__primary_1001,0.05,1001,primary,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,f0935b0bf00d6910721eec684eceb1a7cf3d9544935a46cf426ba986b795f400,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\veto_mavs\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__primary_1001.npz,96895dcd84c779a6e9b4a3022116037f4f897c50ae5c6a5f1f774673a7db395d,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|57|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__primary_1001,0.05,1001,primary,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,f0935b0bf00d6910721eec684eceb1a7cf3d9544935a46cf426ba986b795f400,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\pure_mavs_gc\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__primary_1001.npz,6a91f68d9fcfe4d3ca168c154868b76296253d44ffd491a0f5e2ebf3ec4bb673,True,0.034915543287930735,0.004708747024704099,0.00022603178127564104,0.19050264598784994,0.058583329442741784,0.00040138913771880206,0.0009702289178485283,0.032088192736847314,0.17735663444970615,40|4|1|2|2|0|0|1|3|4,0.000226031781276|0.0192536932019|0.0382813546226|0.0573090160432|0.0763366774639|0.0953643388846|0.114392000305|0.133419661726|0.152447323147|0.171474984567|0.190502645988
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__primary_1002,0.05,1002,primary,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,ab9b7a5dad9a8471a07bcd162971c485bb549c57f1fe980e98af497f0231083a,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\veto_mavs\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__primary_1002.npz,96895dcd84c779a6e9b4a3022116037f4f897c50ae5c6a5f1f774673a7db395d,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|57|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__primary_1002,0.05,1002,primary,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,ab9b7a5dad9a8471a07bcd162971c485bb549c57f1fe980e98af497f0231083a,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\pure_mavs_gc\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__primary_1002.npz,6a91f68d9fcfe4d3ca168c154868b76296253d44ffd491a0f5e2ebf3ec4bb673,True,0.034915543287930735,0.004708747024704099,0.00022603178127564104,0.19050264598784994,0.058583329442741784,0.00040138913771880206,0.0009702289178485283,0.032088192736847314,0.17735663444970615,40|4|1|2|2|0|0|1|3|4,0.000226031781276|0.0192536932019|0.0382813546226|0.0573090160432|0.0763366774639|0.0953643388846|0.114392000305|0.133419661726|0.152447323147|0.171474984567|0.190502645988
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__primary_1003,0.05,1003,primary,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,3d7ab326aa2368a3bcf45f3e032f036c01f579848fe185be17f0ac869f7bb8a4,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\veto_mavs\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__primary_1003.npz,96895dcd84c779a6e9b4a3022116037f4f897c50ae5c6a5f1f774673a7db395d,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|57|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__primary_1003,0.05,1003,primary,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,3d7ab326aa2368a3bcf45f3e032f036c01f579848fe185be17f0ac869f7bb8a4,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\pure_mavs_gc\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__primary_1003.npz,6a91f68d9fcfe4d3ca168c154868b76296253d44ffd491a0f5e2ebf3ec4bb673,True,0.034915543287930735,0.004708747024704099,0.00022603178127564104,0.19050264598784994,0.058583329442741784,0.00040138913771880206,0.0009702289178485283,0.032088192736847314,0.17735663444970615,40|4|1|2|2|0|0|1|3|4,0.000226031781276|0.0192536932019|0.0382813546226|0.0573090160432|0.0763366774639|0.0953643388846|0.114392000305|0.133419661726|0.152447323147|0.171474984567|0.190502645988
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__shadow_9001,0.05,9001,shadow,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,d520abbb705c0195b4660dd58dce1698b911f8a8f22b4b09063ebe542e102596,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\veto_mavs\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__shadow_9001.npz,96895dcd84c779a6e9b4a3022116037f4f897c50ae5c6a5f1f774673a7db395d,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|57|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__shadow_9001,0.05,9001,shadow,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,d520abbb705c0195b4660dd58dce1698b911f8a8f22b4b09063ebe542e102596,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\pure_mavs_gc\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__shadow_9001.npz,6a91f68d9fcfe4d3ca168c154868b76296253d44ffd491a0f5e2ebf3ec4bb673,True,0.034915543287930735,0.004708747024704099,0.00022603178127564104,0.19050264598784994,0.058583329442741784,0.00040138913771880206,0.0009702289178485283,0.032088192736847314,0.17735663444970615,40|4|1|2|2|0|0|1|3|4,0.000226031781276|0.0192536932019|0.0382813546226|0.0573090160432|0.0763366774639|0.0953643388846|0.114392000305|0.133419661726|0.152447323147|0.171474984567|0.190502645988
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__shadow_9002,0.05,9002,shadow,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,e8ef39f5eb621d402194a8167eb2d23bb57bb1b1e032d5b8b25eb4cf70aa6700,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\veto_mavs\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__shadow_9002.npz,96895dcd84c779a6e9b4a3022116037f4f897c50ae5c6a5f1f774673a7db395d,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|0|0|0|0|57|0|0|0|0,-0.5|-0.4|-0.3|-0.2|-0.1|0|0.1|0.2|0.3|0.4|0.5
phase3_locked_full_v1,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,confidence_distortion,breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__shadow_9002,0.05,9002,shadow,scores,41a1251450067c2b5f7db3a77e48671c70cc4cdbb81f4e454d412f7cdfedb78e,e8ef39f5eb621d402194a8167eb2d23bb57bb1b1e032d5b8b25eb4cf70aa6700,C:\Users\Saif malik\MAVS-Ch10B\results\stress_runs\phase3_locked_full_v1\predictions\pure_mavs_gc\confidence_distortion\breast_cancer_wisconsin__locked_benchmark__confidence_distortion__level_0p05__shadow_9002.npz,6a91f68d9fcfe4d3ca168c154868b76296253d44ffd491a0f5e2ebf3ec4bb673,True,0.034915543287930735,0.004708747024704099,0.00022603178127564104,0.19050264598784994,0.058583329442741784,0.00040138913771880206,0.0009702289178485283,0.032088192736847314,0.17735663444970615,40|4|1|2|2|0|0|1|3|4,0.000226031781276|0.0192536932019|0.0382813546226|0.0573090160432|0.0763366774639|0.0953643388846|0.114392000305|0.133419661726|0.152447323147|0.171474984567|0.190502645988
