run_id,run_mode,split_label,split,dataset_id,system_id,corruption_family,corruption_level,seed_role,seed_count,system_run_count,prediction_rows,trace_rows,prediction_artifact_count,aggregate_hash
phase3_locked_smoke_npz,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,single_model,feature_noise,0.0,primary,1,1,57,0,1,7bf425859f3a9e83e90c355d429761902faeb4609e12c3260138593d6fe22e3a
phase3_locked_smoke_npz,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,mean_ensemble,feature_noise,0.0,primary,1,1,57,0,1,336152c554ba9a79a0545e865b53f03e170cd9ec64af9375bccfead185cf9b9d
phase3_locked_smoke_npz,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,static_weighted_ensemble,feature_noise,0.0,primary,1,1,57,0,1,d6e78d5caa024b9d99ac9ed88ed8bbab7ad00093fe211f2d35a47f7a6cd68977
phase3_locked_smoke_npz,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,veto_mavs,feature_noise,0.0,primary,1,1,57,57,1,efeaf651b4f20b3073652b6bbb0888478cce914836e96fa892eff212b5d45172
phase3_locked_smoke_npz,exploratory,locked,locked_benchmark,breast_cancer_wisconsin,pure_mavs_gc,feature_noise,0.0,primary,1,1,57,57,1,c7226846cd37c45455498256b63a92eca19ca9beaa903954edb8acde1bded1cb
